trial_index,uniqueid,condition,counterbalance,assignmentId,workerId,hitId,trial_type,rt,internal_node_id,dateTime,materials_id,item_id,survey_question_idx,survey_answer,slider_value,slider_copout,condition_0,condition_1,condition_2,agent_is_subject,slider_value_normed
27,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4845.300000011921,0.0-27.0,2021-08-05 16:45:22.038,swarm-003-drops,3.0,,,94.0,False,0.0,0.0,,False,0.6646967477672008
28,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4853.300000011921,0.0-28.0,2021-08-05 16:45:26.896,swarm-003-drops,0.0,,,94.0,False,0.0,0.0,,False,0.6646967477672008
29,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5396.5999999940395,0.0-29.0,2021-08-05 16:45:32.299,swarm-003-drops,5.0,,,0.0,False,filler,empty,,False,-1.9294340946457178
30,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,14214.40000000596,0.0-30.0,2021-08-05 16:45:46.518,swarm-003-drops,7.0,,,86.0,False,filler,full,,False,0.4439196547958886
31,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4052.800000011921,0.0-31.0,2021-08-05 16:45:50.577,swarm-003-drops,6.0,,,95.0,False,0.0,1.0,,True,0.6922938843886148
32,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4241.800000011921,0.0-32.0,2021-08-05 16:45:54.823,swarm-003-drops,1.0,,,0.0,False,filler,empty,,False,-1.9294340946457178
33,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4394.300000011921,0.0-33.0,2021-08-05 16:45:59.223,swarm-003-drops,11.0,,,99.0,False,filler,full,,False,0.8026824308742709
34,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4169.0,0.0-34.0,2021-08-05 16:46:03.397,swarm-003-drops,10.0,,,100.0,False,filler,full,,False,0.830279567495685
35,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5363.0,0.0-35.0,2021-08-05 16:46:08.764,swarm-003-drops,64.0,,,95.0,False,0.0,0.0,,False,0.6922938843886148
36,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5442.199999988079,0.0-36.0,2021-08-05 16:46:14.211,swarm-003-drops,24.0,,,73.0,False,0.0,1.0,,True,0.08515687871750623
37,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,6270.5999999940395,0.0-37.0,2021-08-05 16:46:20.489,swarm-003-drops,56.0,,,89.0,False,0.0,0.0,,False,0.5267110646601306
38,A248QG4DPULP46:3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,0,0,3ZV9H2YQQEVPYWQVPCODFUY8B4X3WX,A248QG4DPULP46,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3998.699999988079,0.0-38.0,2021-08-05 16:46:24.494,swarm-003-drops,7.0,,,93.0,False,0.0,1.0,,True,0.6370996111457868
3,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,8897.199999988079,0.0-3.0,2021-08-05 16:46:14.471,,,,,97.0,False,practice,solid,full,False,0.6285601724617038
4,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5506.0,0.0-4.0,2021-08-05 16:46:19.978,,,,,100.0,False,practice,liquid,full,False,0.7048593841478067
5,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,7793.199999988079,0.0-5.0,2021-08-05 16:46:27.773,,,,,13.0,False,practice,abstract,empty,False,-1.5078177547491745
6,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,10687.299999982119,0.0-6.0,2021-08-05 16:46:38.461,,,,,0.0,False,practice,solid,empty,False,-1.83844767205562
7,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5884.800000011921,0.0-7.0,2021-08-05 16:46:44.347,,,,,100.0,False,practice,abstract,full,False,0.7048593841478067
9,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,8797.09999999404,0.0-9.0,2021-08-05 16:46:54.438,swarm-003-drops,7.0,,,100.0,False,filler,full,,False,0.7048593841478067
10,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4714.799999982119,0.0-10.0,2021-08-05 16:46:59.154,swarm-003-drops,6.0,,,95.0,False,0.0,0.0,,False,0.5776940313376353
11,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4676.300000011921,0.0-11.0,2021-08-05 16:47:03.831,swarm-003-drops,5.0,,,5.0,False,filler,empty,,False,-1.7112823192454487
12,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5332.699999988079,0.0-12.0,2021-08-05 16:47:09.164,swarm-003-drops,31.0,,,94.0,False,0.0,1.0,,True,0.552260960775601
13,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4924.0999999940395,0.0-13.0,2021-08-05 16:47:14.089,swarm-003-drops,4.0,,,87.0,False,0.0,1.0,,True,0.3742294668413612
14,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3434.300000011921,0.0-14.0,2021-08-05 16:47:17.525,swarm-003-drops,0.0,,,0.0,False,filler,empty,,False,-1.83844767205562
15,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4311.800000011921,0.0-15.0,2021-08-05 16:47:21.837,swarm-003-drops,2.0,,,93.0,False,0.0,0.0,,False,0.5268278902135668
16,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4123.699999988079,0.0-16.0,2021-08-05 16:47:25.962,swarm-003-drops,8.0,,,96.0,False,0.0,0.0,,False,0.6031271018996696
17,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4503.300000011921,0.0-17.0,2021-08-05 16:47:30.466,swarm-003-drops,56.0,,,75.0,False,0.0,1.0,,True,0.06903262009694999
18,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4558.0,0.0-18.0,2021-08-05 16:47:35.025,swarm-003-drops,2.0,,,0.0,False,filler,empty,,False,-1.83844767205562
19,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,6107.199999988079,0.0-19.0,2021-08-05 16:47:41.133,swarm-003-drops,3.0,,,90.0,False,0.0,1.0,,True,0.450528678527464
20,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3036.5,0.0-20.0,2021-08-05 16:47:44.171,swarm-003-drops,3.0,,,0.0,False,filler,empty,,False,-1.83844767205562
21,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4185.0999999940395,0.0-21.0,2021-08-05 16:47:48.357,swarm-003-drops,6.0,,,100.0,False,filler,full,,False,0.7048593841478067
22,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5974.300000011921,0.0-22.0,2021-08-05 16:47:54.332,swarm-003-drops,22.0,,,87.0,False,0.0,1.0,,True,0.3742294668413612
23,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,7421.199999988079,0.0-23.0,2021-08-05 16:48:01.754,swarm-003-drops,24.0,,,72.0,False,0.0,1.0,,True,-0.007266591589152802
24,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4167.199999988079,0.0-24.0,2021-08-05 16:48:05.922,swarm-003-drops,5.0,,,88.0,False,0.0,1.0,,True,0.39966253740339547
25,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4311.5,0.0-25.0,2021-08-05 16:48:10.235,swarm-003-drops,10.0,,,91.0,False,filler,full,,False,0.4759617490894983
26,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4706.5999999940395,0.0-26.0,2021-08-05 16:48:14.942,swarm-003-drops,17.0,,,92.0,False,0.0,0.0,,False,0.5013948196515325
27,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5200.0999999940395,0.0-27.0,2021-08-05 16:48:20.143,swarm-003-drops,11.0,,,99.0,False,filler,full,,False,0.6794263135857724
28,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5385.9000000059605,0.0-28.0,2021-08-05 16:48:25.530,swarm-003-drops,39.0,,,79.0,False,0.0,1.0,,True,0.17076490234508707
29,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,6053.699999988079,0.0-29.0,2021-08-05 16:48:31.585,swarm-003-drops,9.0,,,100.0,False,filler,full,,False,0.7048593841478067
30,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4658.5999999940395,0.0-30.0,2021-08-05 16:48:36.244,swarm-003-drops,0.0,,,94.0,False,0.0,0.0,,False,0.552260960775601
31,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5717.300000011921,0.0-31.0,2021-08-05 16:48:41.962,swarm-003-drops,7.0,,,97.0,False,0.0,0.0,,False,0.6285601724617038
32,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3885.600000023842,0.0-32.0,2021-08-05 16:48:45.849,swarm-003-drops,8.0,,,100.0,False,filler,full,,False,0.7048593841478067
33,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3897.399999976158,0.0-33.0,2021-08-05 16:48:49.747,swarm-003-drops,64.0,,,97.0,False,0.0,0.0,,False,0.6285601724617038
34,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4413.0,0.0-34.0,2021-08-05 16:48:54.161,swarm-003-drops,19.0,,,91.0,False,0.0,1.0,,True,0.4759617490894983
35,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,10671.0,0.0-35.0,2021-08-05 16:49:04.833,swarm-003-drops,4.0,,,0.0,False,filler,empty,,False,-1.83844767205562
36,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,10303.699999988079,0.0-36.0,2021-08-05 16:49:15.138,swarm-003-drops,30.0,,,98.0,False,0.0,0.0,,False,0.6539932430237382
37,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3812.0,0.0-37.0,2021-08-05 16:49:18.950,swarm-003-drops,25.0,,,100.0,False,0.0,0.0,,False,0.7048593841478067
38,A4T4577P6JL6R:3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,0,0,3L4D84MIL0GIMKXVXYU0UY5ASD5JHO,A4T4577P6JL6R,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4997.0,0.0-38.0,2021-08-05 16:49:23.948,swarm-003-drops,1.0,,,0.0,False,filler,empty,,False,-1.83844767205562
3,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,18603.900000572205,0.0-3.0,2021-08-05 17:13:39.978,,,,,47.0,False,practice,solid,full,False,-2.7048453424080168
4,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4246.800000190735,0.0-4.0,2021-08-05 17:13:44.229,,,,,77.0,False,practice,liquid,full,False,-0.6393270809328042
5,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,5579.0,0.0-5.0,2021-08-05 17:13:49.810,,,,,70.0,False,practice,abstract,empty,False,-1.1212813419436871
6,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3322.699999809265,0.0-6.0,2021-08-05 17:13:53.144,,,,,65.0,False,practice,solid,empty,False,-1.4655343855228893
7,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,7788.300000190735,0.0-7.0,2021-08-05 17:14:00.935,,,,,100.0,False,practice,abstract,full,False,0.9442369195315252
9,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,14206.5,0.0-9.0,2021-08-05 17:14:16.967,swarm-003-drops,6.0,,,58.0,False,filler,full,,False,-1.9474886465337722
10,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,10041.89999961853,0.0-10.0,2021-08-05 17:14:27.011,swarm-003-drops,4.0,,,100.0,False,filler,empty,,False,0.9442369195315252
11,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4522.0,0.0-11.0,2021-08-05 17:14:31.535,swarm-003-drops,2.0,,,81.0,False,filler,empty,,False,-0.3639246460694426
12,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4826.10000038147,0.0-12.0,2021-08-05 17:14:36.376,swarm-003-drops,7.0,,,77.0,False,0.0,0.0,,False,-0.6393270809328042
13,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4617.699999809265,0.0-13.0,2021-08-05 17:14:40.995,swarm-003-drops,56.0,,,76.0,False,0.0,0.0,,False,-0.7081776896486447
14,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3256.300000190735,0.0-14.0,2021-08-05 17:14:44.255,swarm-003-drops,5.0,,,100.0,False,filler,empty,,False,0.9442369195315252
15,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4097.39999961853,0.0-15.0,2021-08-05 17:14:48.355,swarm-003-drops,4.0,,,,True,0.0,1.0,,True,
16,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3231.3999996185303,0.0-16.0,2021-08-05 17:14:51.591,swarm-003-drops,10.0,,,100.0,False,filler,full,,False,0.9442369195315252
17,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3600.699999809265,0.0-17.0,2021-08-05 17:14:55.194,swarm-003-drops,7.0,,,77.0,False,filler,full,,False,-0.6393270809328042
18,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3248.1000003814697,0.0-18.0,2021-08-05 17:14:58.444,swarm-003-drops,11.0,,,75.0,False,filler,full,,False,-0.7770282983644851
19,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,6072.300000190735,0.0-19.0,2021-08-05 17:15:04.519,swarm-003-drops,30.0,,,,True,0.0,0.0,,False,
20,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,6517.300000190735,0.0-20.0,2021-08-05 17:15:11.042,swarm-003-drops,17.0,,,,True,0.0,1.0,,True,
21,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,2892.3999996185303,0.0-21.0,2021-08-05 17:15:13.937,swarm-003-drops,6.0,,,99.0,False,0.0,0.0,,False,0.8753863108156849
22,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4017.300000190735,0.0-22.0,2021-08-05 17:15:17.956,swarm-003-drops,2.0,,,89.0,False,0.0,1.0,,True,0.18688022365728071
23,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,3887.800000190735,0.0-23.0,2021-08-05 17:15:21.846,swarm-003-drops,31.0,,,90.0,False,0.0,0.0,,False,0.2557308323731211
24,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,2837.2999992370605,0.0-24.0,2021-08-05 17:15:24.686,swarm-003-drops,8.0,,,97.0,False,0.0,0.0,,False,0.737685093384004
25,A3737WAE5ECT0M:3H7Z272LX8VGURJJJWEIJMKTITKLPX,0,0,3H7Z272LX8VGURJJJWEIJMKTITKLPX,A3737WAE5ECT0M,3DZKABX2ZITX9NOG2TPGYBNXE05CVR,html-slider-response-with-copout,4377.699999809265,0.0-25.0,2021-08-05 17:15:29.065,swarm-003-drops,0.0,,,79.0,False,0.0,1.0,,True,-0.5016258635011235
